bus0,bus1,voltage,s_nom,r,x,b,length,type
way/144312479-220,way/144306676-220,220,491.556,1.001645,5.024921,6.56e-05,16694.09,Al/St 240/40 2-bundle 220.0
ES120-220,way/221193996-220,220,491.556,0.968101,4.856638,6.34e-05,16135.01,Al/St 240/40 2-bundle 220.0
way/1277630152-400,way/153232112-400,400,3574.953,0.294138,2.411928,0.00017003,19609.17,Al/St 240/40 4-bundle 380.0
way/222867769-220,way/991952490-220,220,491.556,1.03179,5.176146,6.75e-05,17196.5,Al/St 240/40 2-bundle 220.0
way/222895334-220,ES307-220,220,491.556,0.241324,1.210643,1.58e-05,4022.07,Al/St 240/40 2-bundle 220.0
ES307-220,ES305-220,220,491.556,0.652744,3.2746,4.27e-05,10879.07,Al/St 240/40 2-bundle 220.0
way/222895334-220,way/170779408-220,220,983.112,0.138715,0.695885,3.63e-05,4623.82,Al/St 240/40 2-bundle 220.0
way/222895334-220,ES309-220,220,983.112,0.1829,0.917547,4.79e-05,6096.66,Al/St 240/40 2-bundle 220.0
way/222903017-220,way/222903016-220,220,491.556,0.180704,0.906531,1.18e-05,3011.73,Al/St 240/40 2-bundle 220.0
way/145466009-220,way/222903016-220,220,491.556,0.154628,0.775719,1.01e-05,2577.14,Al/St 240/40 2-bundle 220.0
way/1275359449-220,ES232-220,220,491.556,1.621267,8.133354,0.00010611,27021.11,Al/St 240/40 2-bundle 220.0
way/23882397-220,way/325432908-220,220,983.112,0.148953,0.747249,3.9e-05,4965.11,Al/St 240/40 2-bundle 220.0
way/766063119-220,ES363-220,220,983.112,0.462254,2.318972,0.00012102,15408.45,Al/St 240/40 2-bundle 220.0
way/98603324-400,ES385-400,400,3574.953,0.030168,0.247376,1.74e-05,2011.19,Al/St 240/40 4-bundle 380.0
relation/17148268-400,ES293-400,400,1787.476,1.619048,13.276194,0.00023397,53968.27,Al/St 240/40 4-bundle 380.0
ES293-400,way/145461765-400,400,1787.476,5.886337,48.26796,0.00085065,196211.22,Al/St 240/40 4-bundle 380.0
ES308-220,way/171433651-220,220,983.112,0.599896,3.009478,0.00015705,19996.53,Al/St 240/40 2-bundle 220.0
way/28526748-220,ES233-220,220,983.112,0.121202,0.608029,3.17e-05,4040.06,Al/St 240/40 2-bundle 220.0
ES233-220,ES231-220,220,983.112,0.045751,0.229516,1.2e-05,1525.02,Al/St 240/40 2-bundle 220.0
way/28683269-220,ES236-220,220,983.112,0.046654,0.234049,1.22e-05,1555.14,Al/St 240/40 2-bundle 220.0
ES236-220,ES234-220,220,983.112,0.065744,0.329816,1.72e-05,2191.47,Al/St 240/40 2-bundle 220.0
ES233-220,ES234-220,220,491.556,0.356838,1.790137,2.34e-05,5947.3,Al/St 240/40 2-bundle 220.0
way/226886241-400,way/260018670-400,400,3574.953,0.106685,0.87482,6.17e-05,7112.36,Al/St 240/40 4-bundle 380.0
way/1277630152-400,ES249-400,400,1787.476,2.942769,24.130703,0.00042527,98092.29,Al/St 240/40 4-bundle 380.0
way/226886241-400,ES249-400,400,1787.476,0.103699,0.850331,1.5e-05,3456.63,Al/St 240/40 4-bundle 380.0
way/190110739-220,way/257573127-220,220,983.112,0.069313,0.347718,1.82e-05,2310.42,Al/St 240/40 2-bundle 220.0
ES34-220,way/31110032-220,220,983.112,0.203267,1.019723,5.32e-05,6775.57,Al/St 240/40 2-bundle 220.0
way/124121964-220,way/126100935-220,220,983.112,0.185636,0.931271,4.86e-05,6187.85,Al/St 240/40 2-bundle 220.0
way/144487932-400,way/144787749-400,400,3574.953,0.973489,7.982608,0.00056273,64899.25,Al/St 240/40 4-bundle 380.0
way/28526748-220,ES230-220,220,491.556,0.151956,0.762313,9.95e-06,2532.6,Al/St 240/40 2-bundle 220.0
way/138785995-220,way/69311230-220,220,491.556,0.392786,1.970475,2.57e-05,6546.43,Al/St 240/40 2-bundle 220.0
way/145337069-220,way/115680075-220,220,983.112,0.358943,1.800698,9.4e-05,11964.77,Al/St 240/40 2-bundle 220.0
way/28048116-220,ES239-220,220,983.112,0.09007,0.451854,2.36e-05,3002.35,Al/St 240/40 2-bundle 220.0
ES44-220,way/140781473-220,220,491.556,5.059891,25.383785,0.00033117,84331.51,Al/St 240/40 2-bundle 220.0
way/751278521-220,way/170968150-220,220,983.112,0.119423,0.599104,3.13e-05,3980.76,Al/St 240/40 2-bundle 220.0
way/261594435-220,ES311-220,220,983.112,0.334662,1.678886,8.76e-05,11155.39,Al/St 240/40 2-bundle 220.0
way/338411003-220,ES85-220,220,491.556,0.129882,0.651575,8.5e-06,2164.7,Al/St 240/40 2-bundle 220.0
way/147559314-220,way/338411003-220,220,491.556,0.430026,2.157297,2.82e-05,7167.1,Al/St 240/40 2-bundle 220.0
way/75807571-220,ES85-220,220,491.556,0.579721,2.908268,3.79e-05,9662.02,Al/St 240/40 2-bundle 220.0
way/58928252-220,way/147559314-220,220,491.556,0.684958,3.436204,4.48e-05,11415.96,Al/St 240/40 2-bundle 220.0
way/338683860-220,way/977168018-220,220,491.556,2.329309,11.685365,0.00015245,38821.81,Al/St 240/40 2-bundle 220.0
way/403150976-220,way/170433597-220,220,983.112,0.992227,4.977673,0.00025976,33074.24,Al/St 240/40 2-bundle 220.0
way/170424447-220,way/164823726-220,220,983.112,0.540009,2.709044,0.00014137,18000.29,Al/St 240/40 2-bundle 220.0
way/340101878-220,way/340101879-220,220,491.556,0.501995,2.518344,3.29e-05,8366.59,Al/St 240/40 2-bundle 220.0
way/327268322-220,way/46106589-220,220,983.112,0.960664,4.819331,0.0002515,32022.13,Al/St 240/40 2-bundle 220.0
ES276-220,way/139280545-220,220,491.556,0.255119,1.279846,1.67e-05,4251.98,Al/St 240/40 2-bundle 220.0
way/1252094933-400,ES222-400,400,3574.953,0.102439,0.839998,5.92e-05,6829.25,Al/St 240/40 4-bundle 380.0
ES211-220,way/287274807-220,220,491.556,0.313387,1.572159,2.05e-05,5223.12,Al/St 240/40 2-bundle 220.0
way/28401434-220,way/28308003-220,220,983.112,0.108806,0.545844,2.85e-05,3626.87,Al/St 240/40 2-bundle 220.0
way/452693264-220,way/205141906-220,220,491.556,0.24699,1.239066,1.62e-05,4116.5,Al/St 240/40 2-bundle 220.0
way/384888518-220,way/258916144-220,220,491.556,0.501929,2.518012,3.29e-05,8365.49,Al/St 240/40 2-bundle 220.0
way/28491137-220,ES251-220,220,491.556,1.379931,6.922654,9.03e-05,22998.85,Al/St 240/40 2-bundle 220.0
way/27936937-400,way/168358225-400,400,3574.953,2.905997,23.829175,0.00167982,193733.13,Al/St 240/40 4-bundle 380.0
ES243-400,way/27949649-400,400,3574.953,0.023527,0.192918,1.36e-05,1568.44,Al/St 240/40 4-bundle 380.0
ES243-400,way/28683005-400,400,3574.953,0.203476,1.668506,0.00011762,13565.09,Al/St 240/40 4-bundle 380.0
way/27949649-220,ES241-220,220,983.112,0.318311,1.596861,8.33e-05,10610.37,Al/St 240/40 2-bundle 220.0
ES241-220,way/28048116-220,220,983.112,0.095878,0.480986,2.51e-05,3195.92,Al/St 240/40 2-bundle 220.0
way/27936937-220,ES231-220,220,983.112,0.551429,2.766334,0.00014436,18380.96,Al/St 240/40 2-bundle 220.0
way/209332566-220,ES172-220,220,491.556,0.088732,0.44514,5.81e-06,1478.87,Al/St 240/40 2-bundle 220.0
ES176-220,way/129767234-220,220,983.112,0.165814,0.831832,4.34e-05,5527.12,Al/St 240/40 2-bundle 220.0
way/398913918-220,way/196544701-220,220,491.556,0.530193,2.659802,3.47e-05,8836.55,Al/St 240/40 2-bundle 220.0
way/453378204-220,ES131-220,220,983.112,0.228201,1.14481,5.97e-05,7606.71,Al/St 240/40 2-bundle 220.0
ES131-220,way/417624897-220,220,983.112,0.152283,0.763952,3.99e-05,5076.09,Al/St 240/40 2-bundle 220.0
way/196544701-220,way/398913922-220,220,983.112,0.335378,1.68248,8.78e-05,11179.27,Al/St 240/40 2-bundle 220.0
ES237-220,way/28602711-220,220,983.112,0.087619,0.439555,2.29e-05,2920.63,Al/St 240/40 2-bundle 220.0
ES239-220,way/28683269-220,220,983.112,0.081824,0.410483,2.14e-05,2727.46,Al/St 240/40 2-bundle 220.0
way/28683005-220,way/1252171502-220,220,983.112,0.05932,0.297591,1.55e-05,1977.35,Al/St 240/40 2-bundle 220.0
ES218-220,way/23882397-220,220,983.112,0.075749,0.380006,1.98e-05,2524.96,Al/St 240/40 2-bundle 220.0
way/171251565-400,ES326-400,400,3574.953,0.095191,0.780563,5.5e-05,6346.04,Al/St 240/40 4-bundle 380.0
way/126987023-220,way/171433651-220,220,983.112,0.761138,3.818375,0.00019927,25371.26,Al/St 240/40 2-bundle 220.0
ES121-220,way/89084456-220,220,491.556,1.906827,9.565915,0.0001248,31780.45,Al/St 240/40 2-bundle 220.0
ES19-220,way/148380950-220,220,983.112,0.073716,0.369809,1.93e-05,2457.2,Al/St 240/40 2-bundle 220.0
way/181677165-220,ES383-220,220,983.112,0.05089,0.255299,1.33e-05,1696.34,Al/St 240/40 2-bundle 220.0
way/187830917-220,way/171071300-220,220,491.556,0.7095,3.559325,4.64e-05,11825.0,Al/St 240/40 2-bundle 220.0
way/1262731213-220,way/666476490-220,220,983.112,0.220528,1.106315,5.77e-05,7350.93,Al/St 240/40 2-bundle 220.0
ES130-220,ES136-220,220,491.556,1.926101,9.662609,0.00012606,32101.69,Al/St 240/40 2-bundle 220.0
way/189184557-400,ES29-400,400,1787.476,0.086311,0.707749,1.25e-05,2877.03,Al/St 240/40 4-bundle 380.0
ES147-220,ES146-220,220,491.556,0.115439,0.579118,7.56e-06,1923.98,Al/St 240/40 2-bundle 220.0
ES341-220,ES339-220,220,491.556,1.213027,6.08535,7.94e-05,20217.11,Al/St 240/40 2-bundle 220.0
ES23-400,ES26-400,400,3574.953,0.435434,3.570556,0.0002517,29028.91,Al/St 240/40 4-bundle 380.0
ES23-400,way/401804126-400,400,1787.476,0.057371,0.470445,8.29e-06,1912.38,Al/St 240/40 4-bundle 380.0
way/171549323-220,ES323-220,220,983.112,0.085924,0.431053,2.25e-05,2864.14,Al/St 240/40 2-bundle 220.0
way/38674256-220,ES166-220,220,491.556,0.250922,1.258791,1.64e-05,4182.03,Al/St 240/40 2-bundle 220.0
way/586348408-220,ES166-220,220,491.556,0.121065,0.607343,7.92e-06,2017.75,Al/St 240/40 2-bundle 220.0
ES166-220,way/586348408-220,220,491.556,0.096106,0.482133,6.29e-06,1601.77,Al/St 240/40 2-bundle 220.0
way/191053032-220,ES379-220,220,983.112,0.178898,0.897469,4.68e-05,5963.25,Al/St 240/40 2-bundle 220.0
ES375-220,way/191053032-220,220,983.112,0.664928,3.335724,0.00017408,22164.28,Al/St 240/40 2-bundle 220.0
way/187380300-220,ES380-220,220,983.112,0.043644,0.218949,1.14e-05,1454.81,Al/St 240/40 2-bundle 220.0
way/170519401-220,ES158-220,220,491.556,3.517025,17.643744,0.00023019,58617.09,Al/St 240/40 2-bundle 220.0
way/170371019-220,way/346490586-220,220,983.112,0.061194,0.306991,1.6e-05,2039.81,Al/St 240/40 2-bundle 220.0
ES261-220,way/190907238-220,220,491.556,0.735038,3.68744,4.81e-05,12250.63,Al/St 240/40 2-bundle 220.0
way/251407376-220,way/983523978-220,220,491.556,0.198968,0.998158,1.3e-05,3316.14,Al/St 240/40 2-bundle 220.0
ES213-220,way/983523978-220,220,491.556,0.130417,0.65426,8.54e-06,2173.62,Al/St 240/40 2-bundle 220.0
relation/17319555-220,way/171556372-220,220,491.556,0.280012,1.404728,1.83e-05,4666.87,Al/St 240/40 2-bundle 220.0
way/145326592-220,way/263366365-220,220,983.112,0.058189,0.291913,1.52e-05,1939.62,Al/St 240/40 2-bundle 220.0
way/221193996-220,way/144233436-220,220,491.556,0.644731,3.234402,4.22e-05,10745.52,Al/St 240/40 2-bundle 220.0
ES92-220,ES95-220,220,491.556,0.248625,1.247269,1.63e-05,4143.75,Al/St 240/40 2-bundle 220.0
way/144156731-220,ES95-220,220,491.556,0.526094,2.63924,3.44e-05,8768.24,Al/St 240/40 2-bundle 220.0
way/196634589-220,way/210411778-220,220,983.112,0.228102,1.144313,5.97e-05,7603.41,Al/St 240/40 2-bundle 220.0
ES131-220,relation/6329325-220,220,491.556,0.080574,0.404213,5.27e-06,1342.9,Al/St 240/40 2-bundle 220.0
way/48310486-220,way/48304858-220,220,491.556,2.247739,11.276158,0.00014711,37462.32,Al/St 240/40 2-bundle 220.0
way/48304858-220,ES130-220,220,491.556,4.169008,20.914521,0.00027286,69483.46,Al/St 240/40 2-bundle 220.0
way/453378204-220,ES123-220,220,491.556,0.534947,2.68365,3.5e-05,8915.78,Al/St 240/40 2-bundle 220.0
ES207-400,ES206-400,400,3574.953,0.044124,0.361814,2.55e-05,2941.58,Al/St 240/40 4-bundle 380.0
way/27668869-400,ES207-400,400,3574.953,0.03716,0.304712,2.15e-05,2477.33,Al/St 240/40 4-bundle 380.0
way/170424447-400,way/168357739-400,400,3574.953,3.08084,25.262891,0.00178089,205389.36,Al/St 240/40 4-bundle 380.0
relation/17444204-400,way/159930931-400,400,1787.476,1.726198,14.15482,0.00024946,57539.92,Al/St 240/40 4-bundle 380.0
way/85817084-400,way/47842260-400,400,1787.476,1.829475,15.001693,0.00026438,60982.49,Al/St 240/40 4-bundle 380.0
way/677413570-220,way/297609957-220,220,983.112,0.521181,2.614593,0.00013644,17372.71,Al/St 240/40 2-bundle 220.0
way/48467553-220,way/60398296-220,220,491.556,4.063454,20.384993,0.00026595,67724.23,Al/St 240/40 2-bundle 220.0
way/159930931-400,way/202891403-400,400,1787.476,1.667552,13.673927,0.00024098,55585.07,Al/St 240/40 4-bundle 380.0
way/180545587-220,way/586348408-220,220,983.112,0.384886,1.930846,0.00010076,12829.54,Al/St 240/40 2-bundle 220.0
way/124121964-220,ES161-220,220,983.112,0.198434,0.995479,5.2e-05,6614.48,Al/St 240/40 2-bundle 220.0
ES161-220,way/71796402-220,220,983.112,0.11976,0.600798,3.14e-05,3992.01,Al/St 240/40 2-bundle 220.0
way/187392726-220,way/74384031-220,220,491.556,8.658934,43.438987,0.00056673,144315.57,Al/St 240/40 2-bundle 220.0
way/528721624-220,way/203623276-220,220,491.556,0.855652,4.292519,5.6e-05,14260.86,Al/St 240/40 2-bundle 220.0
way/189577215-400,way/74384031-400,400,3574.953,1.912414,15.681795,0.00110548,127494.27,Al/St 240/40 4-bundle 380.0
ES340-220,way/587931418-220,220,983.112,0.205429,1.030567,5.38e-05,6847.62,Al/St 240/40 2-bundle 220.0
way/169999915-220,ES178-220,220,491.556,1.455818,7.303356,9.53e-05,24263.64,Al/St 240/40 2-bundle 220.0
way/159930931-400,way/86512030-400,400,1787.476,2.856539,23.423621,0.00041281,95217.97,Al/St 240/40 4-bundle 380.0
way/85817084-400,ES97-400,400,1787.476,1.959854,16.070804,0.00028322,65328.47,Al/St 240/40 4-bundle 380.0
ES97-400,way/159930931-400,400,1787.476,2.217423,18.182866,0.00032045,73914.09,Al/St 240/40 4-bundle 380.0
way/134884956-400,ES205-400,400,3574.953,0.649094,5.32257,0.00037521,43272.93,Al/St 240/40 4-bundle 380.0
ES205-400,ES258-400,400,3574.953,1.448801,11.880168,0.00083748,96586.73,Al/St 240/40 4-bundle 380.0
way/104370242-400,way/187645709-400,400,3574.953,0.965665,7.918457,0.00055821,64377.7,Al/St 240/40 4-bundle 380.0
way/56137765-220,ES10-220,220,491.556,0.12574,0.630794,8.23e-06,2095.66,Al/St 240/40 2-bundle 220.0
ES10-220,ES11-220,220,491.556,1.246687,6.254211,8.16e-05,20778.11,Al/St 240/40 2-bundle 220.0
