GEM location ID,bus_id,bus_name
L100001069996,way/173613665-220,Zamosc
L100001069412,way/79033485-400,Wroclaw
L100001069413,way/79033485-400,Wroclaw
L100001069414,way/79033485-400,Wroclaw
L100001071530,way/32036484-220,Poznan
L100001071531,way/32036484-220,Poznan
L100001070659,way/32036484-220,Poznan
L100001070394,way/170316833-220,PiotrkowTrybunalsk
L100001073511,PL36-400,Olesnica
L100001006193,way/173613665-220,Zamosc
L100001071485,way/32036484-220,Poznan
L100001071486,way/32036484-220,Poznan
L100001071487,way/32036484-220,Poznan
L100001071488,way/32036484-220,Poznan
L100001071489,way/32036484-220,Poznan
L100001072858,way/165763717-220,Police
L100001072859,way/165763717-220,Police
L100001070716,way/165763717-220,Police
L100001070717,way/165763717-220,Police
L100001070718,way/165763717-220,Police
L100001070719,way/165763717-220,Police
L100001070774,way/165763717-220,Police
L100001070720,way/165763717-220,Police
L100001070721,way/165763717-220,Police
L100001070772,way/165763717-220,Police
L100001070773,way/165763717-220,Police
L100001070775,way/165763717-220,Police
L100001072857,way/165763717-220,Police
L100001073264,way/165763717-220,Police
L100001072786,way/254235846-400,OstrowiecSwietokrz
L100001072984,way/29115701-220,Warsaw
L100001072985,way/29115701-220,Warsaw
L100001072986,way/29115701-220,Warsaw
L100001073393,way/29115701-220,Warsaw
L100001006236,way/101915790-220,Olsztyn
L100001071751,way/101915790-220,Olsztyn
L100001006157,way/112614319-400,Gdansk
L100001006488,way/112614319-400,Gdansk
L100001070305,way/112614319-400,Gdansk
L100001072509,way/112614319-400,Gdansk
L100001071206,way/112614319-400,Gdansk
L100001006165,way/255284259-220,Konin
L100000824053,way/255284259-220,Konin
L100001072680,way/32036484-220,Poznan
L100001006198,way/87667718-220,Krakow
L100001071071,way/101915790-220,Olsztyn
L100001071572,way/101915790-220,Olsztyn
L100001006301,way/121656686-220,Lomza
L100001006325,way/121656686-220,Lomza
L100001070771,way/121656686-220,Lomza
L100001072378,way/121656686-220,Lomza
L100001071433,way/170316833-220,PiotrkowTrybunalsk
L100001071017,way/101915790-220,Olsztyn
L100001072663,way/101915790-220,Olsztyn
L100001069676,PL18-400,GorzowWielkopolski
L100001073205,way/32036484-220,Poznan
L100001006377,way/165763717-220,Police
L100001006378,way/165763717-220,Police
L100001006379,way/165763717-220,Police
L100001072355,way/166838338-400,Krosno
L100001073275,PL17-400,Bialystok
L100001070818,way/32036484-220,Poznan
L100001073485,PL15-400,Bydgoszcz
L100001069957,way/178838661-220,Koszalin
L100001071395,way/101915790-220,Olsztyn
L100001071247,way/293489607-400,Gliwice
L100001072038,way/158232924-220,ZielonaGora
L100001072039,way/158232924-220,ZielonaGora
L100001072040,way/158232924-220,ZielonaGora
L100001071792,way/198635989-220,Debica
L100001072080,way/86494356-400,Gdynia
L100001072081,way/86494356-400,Gdynia
L100001070924,PL7-400,Kwidzyn
L100001070925,PL7-400,Kwidzyn
L100001071900,way/88544449-220,Pulawy
L100001072819,way/88544449-220,Pulawy
L100001072843,way/199098050-220,Kielce
L100001072844,way/199098050-220,Kielce
L100001072845,way/199098050-220,Kielce
L100001073510,way/112614319-400,Gdansk
L100001071245,way/44389929-220,BielskoBiala
L100001006395,way/88544449-220,Pulawy
L100001072907,way/178838661-220,Koszalin
L100001006320,PL36-400,Olesnica
L100001071303,way/180535363-220,Lubin
L100001070543,way/215282393-400,Rzeszow
L100001071744,way/165763717-220,Police
L100001071745,way/165763717-220,Police
L100001071746,way/165763717-220,Police
L100001071747,way/165763717-220,Police
L100001072418,way/165763717-220,Police
L100001071748,way/165763717-220,Police
L100001072415,way/165763717-220,Police
L100001072416,way/165763717-220,Police
L100001072417,way/165763717-220,Police
L100001072862,way/165763717-220,Police
L100001072863,way/165763717-220,Police
L100001072864,way/165763717-220,Police
L100001072865,way/165763717-220,Police
L100001072866,way/165763717-220,Police
L100001073071,way/165763717-220,Police
L100000824054,way/165763717-220,Police
L100001071966,PL18-400,GorzowWielkopolski
L100001073463,way/165763717-220,Police
L100001072935,way/170316833-220,PiotrkowTrybunalsk
L100001072930,way/29115701-220,Warsaw
L100001072931,way/29115701-220,Warsaw
L100001070405,way/39428977-400,Szczecin
L100001071292,way/32036484-220,Poznan
L100001069549,way/32036484-220,Poznan
L100001072586,PL7-400,Kwidzyn
L100001072594,PL7-400,Kwidzyn
L100001072637,PL7-400,Kwidzyn
L100001070306,way/170316833-220,PiotrkowTrybunalsk
L100001070826,way/170316833-220,PiotrkowTrybunalsk
L100001069660,way/191038569-220,Tarnow
L100001073470,way/216060722-220,Czestochowa
L100001069329,PL7-400,Kwidzyn
L100001071759,way/198635989-220,Debica
L100001069612,PL36-400,Olesnica
L100001070922,way/32036484-220,Poznan
L100001071657,way/171917072-400,Radomsko
L100001071210,way/32036484-220,Poznan
L100001071211,way/32036484-220,Poznan
L100001069945,way/79033485-400,Wroclaw
L100001072539,way/79033485-400,Wroclaw
L100001071696,PL18-400,GorzowWielkopolski
L100001072257,way/32036484-220,Poznan
L100001072258,way/32036484-220,Poznan
L100001070534,way/32036484-220,Poznan
L100001071580,way/32036484-220,Poznan
L100001072244,way/32036484-220,Poznan
L100001073254,way/32036484-220,Poznan
L100001071360,PL36-400,Olesnica
L100001069524,way/88544449-220,Pulawy
L100001069950,way/32036484-220,Poznan
L100001070658,way/32036484-220,Poznan
L100001071322,way/32036484-220,Poznan
L100001072230,way/32036484-220,Poznan
L100001072306,PL15-400,Bydgoszcz
L100001006487,way/215282393-400,Rzeszow
L100001070870,way/180535363-220,Lubin
L100001070871,way/180535363-220,Lubin
L100001071763,way/32036484-220,Poznan
L100001072271,way/32036484-220,Poznan
L100001073360,way/112614319-400,Gdansk
L100001070671,way/29115701-220,Warsaw
L100001071113,way/158232924-220,ZielonaGora
L100001071114,way/158232924-220,ZielonaGora
L100001071115,way/158232924-220,ZielonaGora
L100001071116,way/158232924-220,ZielonaGora
L100001071121,way/158232924-220,ZielonaGora
L100001071117,way/158232924-220,ZielonaGora
L100001071118,way/158232924-220,ZielonaGora
L100001071119,way/158232924-220,ZielonaGora
L100001071120,way/158232924-220,ZielonaGora
L100001071122,way/158232924-220,ZielonaGora
L100001006154,way/158232924-220,ZielonaGora
L100001071123,way/158232924-220,ZielonaGora
L100001071124,way/158232924-220,ZielonaGora
L100001071157,way/158232924-220,ZielonaGora
L100001071158,way/158232924-220,ZielonaGora
L100001071886,way/158232924-220,ZielonaGora
L100001071159,way/158232924-220,ZielonaGora
L100001071160,way/158232924-220,ZielonaGora
L100001071885,way/158232924-220,ZielonaGora
L100001071948,way/158232924-220,ZielonaGora
L100001071949,way/158232924-220,ZielonaGora
L100001071950,way/158232924-220,ZielonaGora
L100001072011,way/32036484-220,Poznan
L100001070341,way/170316833-220,PiotrkowTrybunalsk
L100001070791,way/32036484-220,Poznan
L100001073062,way/32036484-220,Poznan
L100001073202,PL7-400,Kwidzyn
L100001070487,way/170259740-220,Grajewo
L100001070488,way/170259740-220,Grajewo
L100001070593,way/170259740-220,Grajewo
L100001072512,way/165763717-220,Police
L100001073501,way/170259740-220,Grajewo
L100001070938,way/32036484-220,Poznan
L100001071132,PL36-400,Olesnica
L100001070566,way/158232924-220,ZielonaGora
L100001072216,way/254235846-400,OstrowiecSwietokrz
L100001071585,way/32036484-220,Poznan
L100001069841,way/255284259-220,Konin
L100001069875,way/303870256-400,Elk
L100001070225,way/303870256-400,Elk
L100001070868,way/303870256-400,Elk
L100001071000,way/303870256-400,Elk
L100001071774,way/303870256-400,Elk
L100001071781,way/303870256-400,Elk
L100001071782,way/303870256-400,Elk
L100001072375,way/303870256-400,Elk
L100001069618,way/101915790-220,Olsztyn
L100001070507,way/32036484-220,Poznan
L100001070371,way/32036484-220,Poznan
L100001070781,way/32036484-220,Poznan
L100001070782,way/32036484-220,Poznan
L100001073096,way/32036484-220,Poznan
L100001072384,way/245964556-220,Wloclawek
L100001073331,way/245964556-220,Wloclawek
L100001073143,way/166838338-400,Krosno
L100001070432,way/255277953-400,Opole
L100001073216,PL17-400,Bialystok
L100001069385,way/170259740-220,Grajewo
L100001073462,PL36-400,Olesnica
L100001071339,way/158232924-220,ZielonaGora
L100001073316,way/101915790-220,Olsztyn
L100001069560,way/101915790-220,Olsztyn
L100001069872,way/32036484-220,Poznan
L100001071056,way/32036484-220,Poznan
L100001071057,way/32036484-220,Poznan
L100001071058,way/32036484-220,Poznan
L100001071059,way/32036484-220,Poznan
L100001072657,way/32036484-220,Poznan
L100001071770,PL15-400,Bydgoszcz
L100001071771,PL15-400,Bydgoszcz
L100001070762,way/191038569-220,Tarnow
L100001073417,way/111615226-220,Boleslawiec
L100001070473,way/46092396-400,Grudziadz
L100001069947,way/254235846-400,OstrowiecSwietokrz
L100001069949,way/254235846-400,OstrowiecSwietokrz
L100001073219,way/216060722-220,Czestochowa
L100001073220,way/216060722-220,Czestochowa
L100001006279,PL17-400,Bialystok
L100000806286,way/255284259-220,Konin
L100001006249,way/165763717-220,Police
L100001070173,way/32036484-220,Poznan
L100001006212,way/101915790-220,Olsztyn
L100001073296,way/178838661-220,Koszalin
L100001071575,way/158232924-220,ZielonaGora
L100001071576,way/158232924-220,ZielonaGora
L100001072116,PL34-400,Legnica
L100001071834,way/32036484-220,Poznan
L100001006300,way/199098053-220,Mielec
L100001006443,way/199098053-220,Mielec
L100001006444,way/199098053-220,Mielec
L100001073169,way/199098053-220,Mielec
L100001073170,way/199098053-220,Mielec
L100001072219,PL18-400,GorzowWielkopolski
L100001071856,PL34-400,Legnica
L100001071857,PL34-400,Legnica
L100001006302,way/658600169-400,Plock
L100001070951,way/158232924-220,ZielonaGora
L100001071995,way/255284259-220,Konin
L100001071527,PL17-400,Bialystok
L100001071528,PL17-400,Bialystok
L100001069811,way/121656686-220,Lomza
L100001072469,PL7-400,Kwidzyn
L100001006241,way/215282393-400,Rzeszow
L100001073146,PL36-400,Olesnica
L100001006189,way/158232924-220,ZielonaGora
L100001069581,PL18-400,GorzowWielkopolski
L100001006209,way/170259740-220,Grajewo
L100001069528,way/170259740-220,Grajewo
L100001069806,way/199098050-220,Kielce
L100001071164,way/112614319-400,Gdansk
L100001006148,way/303870256-400,Elk
