bus_id,station_id,x,y,tags,voltage
wof265,wof265,112.38070513601001,19.454859021991624,wind_offshore265,300
wof266,wof266,111.11871539864036,18.728362690172354,wind_offshore266,300
wof267,wof267,113.97667847119187,15.635581795434481,wind_offshore267,300
wof268,wof268,111.93316803901688,16.61552983985396,wind_offshore268,300
wof269,wof269,109.01888151380543,17.188411363406846,wind_offshore269,300
wof270,wof270,109.92898372220525,17.321188055494858,wind_offshore270,300
wof271,wof271,122.8629414073771,27.50004993075126,wind_offshore271,300
wof272,wof272,121.37603020882472,26.49018684066667,wind_offshore272,300
wof273,wof273,123.70257514254652,29.145387183023654,wind_offshore273,300
wof274,wof274,123.20453389657139,30.93653701278449,wind_offshore274,300
wof275,wof275,124.23116342097771,30.794550911563736,wind_offshore275,300
wof276,wof276,123.0234645219408,34.2153662817832,wind_offshore276,300
wof277,wof277,123.69267641370656,36.1897479229077,wind_offshore277,300
wof278,wof278,122.75252382106427,35.664073987721046,wind_offshore278,300
wof279,wof279,120.90832001483052,36.575686214986504,wind_offshore279,300
wof280,wof280,123.53602157223544,38.04779423963872,wind_offshore280,300
wof281,wof281,123.46040850716423,39.430489762478,wind_offshore281,300
wof282,wof282,122.76422503701116,38.47956335845911,wind_offshore282,300
wof283,wof283,120.93062294179286,40.63528249701973,wind_offshore283,300
wof284,wof284,120.90669603999119,38.67089890919484,wind_offshore284,300
