bus_id,station_id,voltage,dc,symbol,under_construction,tags,x,y,country
way/633840104-420,,420.0,f,Substation,f,way/633840104,9.6067073604008,63.400762387463466,NO
way/633896066-420,,420.0,f,Substation,f,way/633896066,9.01125040039756,62.99637347310076,NO
way/636875282-300,,300.0,f,Substation,f,way/636875282,4.846363256439626,60.55227948598777,NO
way/637005916-300,,300.0,f,Substation,f,way/637005916,5.041342473741478,60.79459409186288,NO
way/640796702-300,,300.0,f,Substation,f,way/640796702,7.019095450421817,58.76786785400218,NO
way/640796702-420,,420.0,f,Substation,f,way/640796702,7.0194450543350895,58.76806643374832,NO
way/648848845-300,,300.0,f,Substation,f,way/648848845,5.52742893813602,60.8898785822002,NO
way/71356608-300,,300.0,f,Substation,f,way/71356608,7.085492907821135,59.02561429608148,NO
way/749676336-300,,300.0,f,Substation,f,way/749676336,10.5580264446737,59.9267164711536,NO
way/799370310-300,,300.0,f,Substation,f,way/799370310,5.9201476946377705,58.590271220212976,NO
way/830770515-300,,300.0,f,Substation,f,way/830770515,5.762932366775575,58.79004518732627,NO
way/830770515-420,,420.0,f,Substation,f,way/830770515,5.76327512798951,58.79024693059147,NO
way/842385259-420,,420.0,f,Substation,f,way/842385259,15.989025933041312,67.63766266554708,NO
way/883151328-420,,420.0,f,Substation,f,way/883151328,23.21566391376836,69.90510590980621,NO
way/90273427-300,,300.0,f,Substation,f,way/90273427,5.734215455666072,58.81638056035004,NO
